test_seti,id,zorluk,kategori,soru,beklenen_kaynak,dokumanda_var_mi,cevap,referans_cevaplar,em_score,em_soft_score,f1_score,precision,recall,rouge_l,semantic_sim,retrieval_match,retrieval_sira,siniflandirma,referans_var_mi,sure_sn
test_3,87,Zor,Zor,Nedensel üstel işaretin genlik yanıtı |X(jω)|=1/√(Re{a}²+(ω+Im{a})²) ifadesinde Re{a} ve Im{a} terimleri fiziksel olarak neyi temsil eder ve a=1 için genlik-faz grafiklerinin şekli nasıl yorumlanır?,lsarSist-H8_FourierTransform.pdf,Evet,"Re{a} terimi a complex sayısının reel kısmı temsil eder ve genlikten bağımlı olarak fonksiyonun attenuates veya arttığı hızı etkiler. Im{a} terimi ise a complex sayısının sanal kısmıdır ve ω'nin pozitif değerlerine göre fonksiyonun oscilasyonlarını kontrol eder. a = 1 için genlik-faz grafiklerinin şekli, genlik yanıtının bir çember olarak ve faz yanıtının bir doğrultuya aykırı olarak dönen bir çizgi olarak yorumlanabilir. Bu durumda, genlik sabit kalırken faz 90 derece ile ω'nin negatif değerlerine doğru azalmaya devam eder ve pozitif değerlerde 90 derece ile artar. Bu, bir nedensel üstel işareti için tipik bir davranıştır.","Re{a} genliğin sönme (decay) hızını belirleyen reel bileşendir ve genlik yanıtının paydasındaki karekök teriminde doğrudan yer alır; Im{a} ise frekans eksenini kaydıran bir öteleme terimi gibi davranır (ω+Im{a}). a=1 (yani Re{a}=1, Im{a}=0) için genlik yanıtı ω=0'da tepe (maksimum) değerine ulaşan, simetrik ve azalan bir eğri (alçak geçiren filtre karakteristiği) gösterir; faz yanıtı ise ω arttıkça monoton azalan bir tan⁻¹ eğrisi (S şeklinde) sergiler. | Re{a} sönümlenme (decay) hızını, Im{a} salınım (oscillation) frekansını temsil eder. a=1 için genlik sıfır frekansta 1 olup frekans arttıkça alçak geçiren filtre şeklinde azalır; faz ise 0'dan -90 dereceye (-π/2) doğru iner. | Re{a} sönümlenmeyi, Im{a} salınımı temsil eder; a=1 iken genlik yanıtı alçak geçiren eğri oluşturur.",0.0,0.0,29.3,27.5,31.5,23.1,80.5,Evet,1,TP,Evet,40.78
test_3,88,Zor,Zor,F{1}=2πδ(ω) sonucunun elde edilme sürecinde ters Fourier dönüşümü tanımı ile sifting property arasındaki matematiksel bağlantı adım adım nasıl kurulmuştur?,lsarSist-H8_FourierTransform.pdf,Evet,Bu bilgi dokümanlarda bulunamadı.,"Ters Fourier dönüşümü tanımı x(t)=(1/2π)∫X(jω)e^(jωt)dω kullanılarak, X(jω)=2πδ(ω) varsayılıp bu ifade ters dönüşüme yerleştirildiğinde, sifting özelliği gereği integral doğrudan e^(j0·t)=1 değerine indirgenir; yani x(t)=1 elde edilir. Bu, F{1}=2πδ(ω) olduğunu doğrular — çünkü ters dönüşümü alındığında orijinal sabit işarete geri dönülmektedir. | F^{-1}{δ(ω)} = (1/2π) ∫ δ(ω) e^{jωt} dω integraline sifting property uygulanarak (1/2π) e^0 = 1/2π bulunur; doğrusallık (linearity) ile her iki taraf 2π ile çarpıldığında F{1} = 2π δ(ω) elde edilir. | Ters dönüşümde Dirac delta sifting özelliğiyle 1/(2π) bulunur ve doğrusallıkla 2πδ(ω) eşitliğine ulaşılır.",0.0,0.0,2.9,25.0,1.6,2.9,37.5,Evet,1,FN,Evet,28.13
test_3,89,Zor,Zor,"Sinüzoidal genlik modülasyonu örneğinde ω1<<ω0 varsayımının demodülasyon sürecinde alçak geçiren filtreleme adımı için neden gerekli olduğunu, Y(ω) spektrumundaki F(ω-ω0) ve F(ω+ω0) bileşenlerinin konumu üzerinden açıklayınız.",lsarSist-H8_FourierTransform.pdf,Evet,"ω1<<ω0 varsayımı, demodülasyon sırasında F(ω-ω0) ve F(ω+ω0) bileşenlerini ayırt etmek için alçak geçiş filtreleme adımı gereklidir. Y(ω) spektrumunda F(ω-ω0) ve F(ω+ω0) bileşenleri ω0 frekansı etrafında simetrik olarak yer alır. Bu nedenle, alçak geçiş filtreleme adımı ile sadece istenen bileşeni seçebiliriz.","ω1<<ω0 varsayımı, F(ω-ω0) ve F(ω+ω0) bileşenlerinin frekans ekseninde birbirinden yeterince uzakta (ω0 civarında dar bantlı) konumlanmasını sağlar. Böylece demodülasyon sonrası oluşan spektrumda, orijinal F(ω) bileşeni (ω=0 civarında) ile ±2ω0 civarındaki yüksek frekans bileşenleri birbirine karışmaz (overlap etmez) ve alçak geçiren filtre bu iki grubu kolayca ayırarak sadece F(ω)'yı geçirebilir. | ω1 << ω0 olduğunda ±ω0 etrafındaki spektrum bileşenleri örtüşmez (aliasing olmaz); demodülasyon sonrasında temel banttaki (merkezdeki) mesaj sinyali ile ±2ω0'daki yüksek frekanslı bileşenler alçak geçiren filtre ile birbirinden kolayca ayrıştırılabilir. | Spektral örtüşmeyi önlemek ve alçak geçiren filtrenin yüksek frekans bileşenlerini kesebilmesini sağlamak için gereklidir.",0.0,0.0,45.2,48.1,42.6,31.3,88.6,Evet,1,TP,Evet,31.07
test_3,90,Zor,Zor,"Zamanda kaydırma özelliğinin türetmesinde elde edilen e^{-jωt0}F(ω) ifadesi ile frekans-kaydırma özelliğindeki e^{jω0t}f(t)↔F(ω-ω0) ifadesi arasındaki dualite ilişkisini, her iki türetmenin matematiksel adımlarını karşılaştırarak açıklayınız.",lsarSist-H8_FourierTransform.pdf,Evet,Bu bilgi dokümanlarda bulunamadı.,"Zamanda kaydırma: f(t-t0)↔e^(-jωt0)F(ω) — zaman domenindeki bir kaydırma, frekans domeninde bir faz çarpanı (kompleks üstel) olarak görünür. Frekans-kaydırma: e^(jω0t)f(t)↔F(ω-ω0) — frekans domenindeki bir kaydırma, zaman domeninde bir faz çarpanı (kompleks üstel) olarak görünür. Bu iki özellik, duallik ilkesinin bir yansımasıdır: biri zaman-frekans arasında ""kaydırma → üstel çarpan"", diğeri ""üstel çarpan → kaydırma"" yönünde simetrik bir ilişki sergiler; türetmelerinde de benzer şekilde değişken dönüşümü (u=t-t0 veya doğrudan üstel çarpanın integrale dahil edilmesi) kullanılmıştır. | Zamanda kaydırma f(t-t0) frekansta e^{-jωt0} ile çarpıma yol açarken, zamanda e^{jω0t} ile çarpım frekansta F(ω-ω0) ötelemesine yol açar; zaman ve frekans bölgelerindeki bu simetrik öteleme-çarpma eşleşmesi dualite özelliğini gösterir. | Zamanda öteleme frekansta faz çarpımına, zamanda modülasyon ise frekansta ötelemeye karşılık gelir (dualite).",0.0,0.0,4.2,25.0,2.3,4.2,34.5,Evet,1,FN,Evet,30.81
test_4,91,Kolay,Kolay,Alis'in çalıştığı kütüphanenin adı nedir?,test1.txt,Evet,Bu bilgi dokümanlarda bulunamadı.,Kütüphanenin adı Gümüş Yaprak'tır. | Gümüş Yaprak | Gümüş Yaprak Kütüphanesi | Gümüş Yaprak'tır.,0.0,0.0,0.0,0.0,0.0,0.0,39.3,Evet,1,FN,Evet,25.54
test_4,92,Kolay,Kolay,Anlatıcının Oda No: 304'ü kiraladığı şehir ve mevsim hangisidir?,test2.txt,Evet,İstanbul'un yağmurlu kasım mevsiminde.,"İstanbul'da, yağmurlu bir kasım sabahında (sonbaharda) kiralanmıştır. | İstanbul, Kasım (Sonbahar) | İstanbul, Sonbahar | İstanbul ve sonbahar (kasım ayı) | İstanbul, yağmurlu bir kasım sabahı",0.0,0.0,60.0,60.0,60.0,60.0,85.6,Evet,1,TP,Evet,28.46
test_4,93,Kolay,Kolay,Defterin sayfalarında beliren cümlede 'gardiyan' olarak kim gösterilmektedir?,test1.txt,Evet,Bu bilgi dokümanlarda bulunamadı.,Gardiyan olarak kütüphanenin baş yöneticisi Usta Magnus gösterilmektedir. | Usta Magnus | Kütüphanenin baş yöneticisi Usta Magnus | Kütüphaneci (Usta Magnus) | Kütüphaneci | Kütüphanecinin kendisidir.,0.0,0.0,0.0,0.0,0.0,0.0,37.9,Evet,1,FN,Evet,22.63
test_4,94,Orta,Orta,"Alis'in Yasaklı Kanat'a girme kararını tetikleyen olaylar zincirini (ay ışığının yansıması, kapının aralık olması, kalp atışları) sırasıyla açıklayınız.",test1.txt,Evet,"Ay ışığı, tavanlardan süzüldüğünde zemin kattaki mermerlerde garip bir yansıma oluşturdu. Bu ışık, Yasaklı Kanatın demir kapısını işaret ettiğinde Alis'in kalbi hızlı atışlar yapmaya başladı. Kapının uzun yıllardır kapalı olduğu halinde bu gece bir parmak kalınlığında aralığının açılması, Alis'in kararını vermesine neden oldu. Bu olayların zincirini şöyledir: ay ışığının yansıması, kapının aralığının açılması, kalbinin hızla atışları.","Önce kütüphanenin tavanındaki cam fenerlerden süzülen ay ışığı zemindeki mermerlerde bir yansıma oluşturur ve bu ışık bir pusula gibi Yasaklı Kanat'ın demir kapısını işaret eder. Alis bu işareti fark edip kalbinin hızla attığını hissederek kapıya yaklaşır. Son olarak, yıllardır sımsıkı kapalı olan kapının o gece bir parmak kalınlığında aralık olduğunu görünce içeri girmeye karar verir. | 1. Ay ışığının mermer zeminde pusula iğnesi gibi kapıyı işaret etmesi, 2. Yıllardır kilitli olan kapının bir parmak aralık kaldığını fark etmesi, 3. Kalbinin çarpıntısını dinleyerek içeri adım atması. | Ay ışığının kapıyı işaret etmesi, kapının aralık olması ve merak/kalp atışlarıyla içeri süzülmesidir.",0.0,0.0,38.6,37.9,39.3,31.6,89.1,Evet,1,TP,Evet,27.33
test_4,95,Orta,Orta,Antikacının verdiği pirinç anahtarın hikâyedeki işlevi ile günlükte bahsedilen tıkırtı sesi arasındaki bağlantı nasıl kurulmuştur?,test2.txt,Evet,Bu bilgi dokümanlarda bulunamadı.,"Anahtar, evdeki hiçbir kilide uymadığı için gizemini artırır; önceki kiracı bunun tıkırtının kaynağıyla (duvarın arkasındaki gizli bölmeyle) ilgili olduğunu düşünerek duvarı kazmaya karar verir. Böylece anahtar ile tıkırtı, aynı sırrın -duvarın ardındaki gizli mekânın- iki farklı ipucu olarak birbirine bağlanır. | Antikacı Korev'in verdiği pirinç anahtar evdeki kilitlere uymaz; günlük yazarı her gece 03.14'te tıkırtının geldiği şömine duvarındaki gizli bölmeyi/kilidi açmak için anahtarı kullanacağını belirtir. | Pirinç anahtar evdeki kilitlere uymaz, tıkırtının geldiği şömindeki gizli bölmeyi açmak için tasarlanmıştır.",0.0,0.0,0.0,0.0,0.0,0.0,37.9,Evet,1,FN,Evet,19.0
test_4,96,Orta,Orta,"Defterde Alis'in isminin belirmesinden hemen sonra ortaya çıkan illüstrasyonun içeriği, hikâyenin gerilimini nasıl artırmaktadır?",test1.txt,Evet,"Yarının tarihi ve kütüphanenin büyük bir yangınla kül olacağını gösteren küçük, hareketli bir illüstrasyon, Alis'in kaderinin tehlikeli olduğunu vurgulayarak hikâyenin gerilimini artırır.","İsminin altında yarının tarihi ve kütüphanenin büyük bir yangınla kül olacağını gösteren hareketli bir illüstrasyon belirir. Bu, olayı soyut bir kehanetten Alis'in doğrudan kişisel ve yakın bir tehdidine dönüştürerek gerilimi artırır; artık zaman baskısı ve kişisel sorumluluk devreye girmiştir. | İllüstrasyonda yarının tarihi ve kütüphanenin büyük bir yangınla kül olacağını gösteren hareketli bir sahne yer alır; felaketin çok yakın olduğunu ve zamanın azaldığını göstererek gerilimi artırır. | Kütüphanenin yarın büyük bir yangınla kül olacağını gösteren hareketli bir görsel belirir ve gerilimi zirveye taşır.",0.0,0.0,57.1,60.9,53.8,57.1,89.1,Evet,1,TP,Evet,24.8
test_4,97,Orta,Orta,"Günlükteki 12 Mart ve 28 Mart tarihli kayıtlar arasında bilgi açısından ne gibi bir ilerleme (fısıltıdan koda, kodan antikacıya) yaşanmıştır?",test2.txt,Evet,Bu bilgi dokümanlarda bulunamadı.,"12 Mart kaydında önceki kiracı sadece duvardan gelen fısıltı ve tıkırtıdan, bunun bir kod olduğundan ve 'Korev' kelimesini çözdüğünden bahseder. 28 Mart kaydında ise bu kelimenin bir isim değil bir antikacının adı olduğu ortaya çıkar; antikacıyla yüz yüze görüşme ve ondan gizemli bir pirinç anahtar alma anlatılır. Böylece bilgi, belirsiz bir sesten somut bir kişiye ve nesneye doğru ilerler. | 12 Mart'ta duvardaki fısıltının bir tıkırtı kodu olduğu ve ilk kelimenin 'Korev' olduğu çözülmüş; 28 Mart'ta ise Korev'in Galata'daki bir antikacı olduğu anlaşılıp dükkana gidilmiş ve pirinç anahtar alınmıştır. | Fısıltının tıkırtı koduna ve 'Korev' kelimesine, ardından Korev'in Galata'daki antikacı olduğuna ve pirinç anahtara ulaşılmasıyla ilerlemiştir.",0.0,0.0,6.3,50.0,3.4,6.3,38.9,Evet,1,FN,Evet,24.47
test_4,98,Orta,Orta,Anlatıcının saatin 03.13'e gelmesini fark etmesi ile önceki günlük kayıtlarında belirtilen 03.14 tıkırtısı arasındaki zamansal gerilim nasıl kurgulanmıştır?,test2.txt,Evet,"Anlatıcının saatin 03:13'e gelmesini fark etmesi, 03:14 tıkırtısıyla önceki günlük kayıtları arasında zamansal bir gerilim oluşturmuştur. Anlatıcının kalbi hızla çarpması ve evin içinde çıt çıkmaması arasındaki farkı fark etmesiyle, anlatıcının normal rutininin bozulduğunu ve beklenmedik bir olayın gerçekleştiğini anlar. Bu, anlatıcının dikkatini çekerek okuyucuya bir uyarı sunar ve gelecekteki olayların önemi vurgulanır.","Günlükte tıkırtının her gece tam 03.14'te başladığı yazılıdır. Anlatıcı krokiye bakıp şömineye yöneldiğinde saatin 03.13 olduğunu fark eder; yani tıkırtının başlamasına sadece bir dakika kalmıştır. Bu, okuyucuda olayın az sonra gerçekleşeceği hissini yaratarak gerilimi tırmandırır ve nitekim bir dakika sonra tıkırtı duyulur. | Günlükte tıkırtının her gece tam 03.14'te başladığı belirtilmişken, anlatıcının saatin tam 03.13 olduğunu fark etmesi ve tam bir dakika sonra şömineden tıkırtının gelmesiyle son saniye gerilimi yaratılmıştır. | 03.13'te anlatıcının zamanı fark edip 1 dakika sonra 03.14'te tıkırtıyı duymasıyla anlık ve yoğun bir gerilim kurgulanmıştır.",0.0,0.0,23.7,16.4,42.9,18.8,78.8,Evet,1,TP,Evet,28.05
test_4,99,Zor,Zor,"'Geleceği görmek bir lütuf değil, bir hapishanedir' cümlesinin, Usta Magnus'un kimliğine dair ipuçlarıyla birlikte hikâyenin genel gizem yapısına nasıl bir anlam kattığını değerlendiriniz.",test1.txt,Evet,Bu bilgi dokümanlarda bulunamadı.,"Bu cümle, geleceği bilmenin özgürleştirici değil kısıtlayıcı bir yük olduğunu ima eder ve yazının Usta Magnus'a ait olduğunun anlaşılması, onun kehanet güçlerine veya gizli bir bilgiye sahip olduğunu düşündürür. Aynı zamanda Magnus'un hem koruyucu hem de 'gardiyan' olarak tanımlanması, onun iyi niyetli bir akıl hocası mı yoksa geleceği kontrol eden/gizleyen bir figür mü olduğu sorusunu belirsiz bırakarak hikâyenin ana gizemini (Magnus'un gerçek amacı) derinleştirir. | Cümlenin Usta Magnus'un el yazısıyla olması ve kütüphaneciyi gardiyan ilan etmesi; Magnus'un geleceği bildiği halde değiştirememenin getirdiği bir mahkumiyet yaşadığını ve kütüphanenin koruyuculuğunun altında gizli bir kader hapishanesi olduğunu düşündürür. | Magnus'un geleceği görüp değiştiremediği bir hapis hayatı yaşadığını ve akıl hocası kimliğinin arkasında gizli bir sır olduğunu gösterir.",0.0,0.0,2.7,25.0,1.4,2.7,38.2,Evet,1,FN,Evet,23.81
test_4,100,Zor,Zor,"Günlükteki koparılmış yirmi sayfa ile arka kapaktaki kroki/koordinat arasındaki anlatısal boşluk, okuyucuda nasıl bir belirsizlik ve merak etkisi yaratacak şekilde kurgulanmıştır?",test2.txt,Evet,Bu bilgi dokümanlarda bulunamadı.,"Yirmi sayfanın koparılmış olması, önceki kiracının duvarı kazma sürecinde veya sonrasında yaşadıklarına dair bilgiyi tamamen okuyucudan gizler; bu boşluk, kiracının başına ne geldiği (kaybolması, kaçması, zarar görmesi) konusunda cevapsız bir soru bırakır. Buna karşılık arka kapaktaki kroki ve çarpı işareti somut, doğrulanabilir bir ipucu sunar; anlatıcının bu krokiyi güncel salonla eşleştirmesi, kayıp bilgiyle fiziksel kanıt arasında bir köprü kurarak okuyucuyu 'şöminenin arkasında ne var' sorusuna doğru çeker. | Koparılmış 20 sayfa, önceki kiracının başına ne geldiği ve duvarı kazınca ne bulduğu bilgisini sansürleyerek merak uyandırır; arka kapaktaki kroki ve şömine koordinatı ise gizemin fiziksel olarak odaya taşınmasını sağlar. | Kayıp sayfalar yazarın akıbetini gizlerken, kroki ve şöminedeki çarpı işareti doğrudan gizemin merkezine yönlendirir.",0.0,0.0,2.8,25.0,1.5,2.8,42.5,Evet,1,FN,Evet,25.42
